"","TCGA.A1.A0SH.01A","TCGA.A1.A0SJ.01A","TCGA.A1.A0SK.01A","TCGA.A1.A0SO.01A","TCGA.A2.A04N.01A","TCGA.A2.A04P.01A","TCGA.A2.A04Q.01A","TCGA.A2.A04V.01A","TCGA.A2.A04Y.01A","TCGA.A2.A0CL.01A","TCGA.A2.A0CM.01A","TCGA.A2.A0CP.01A","TCGA.A2.A0CQ.01A","TCGA.A2.A0CS.01A","TCGA.A2.A0CT.01A","TCGA.A2.A0CU.01A","TCGA.A2.A0CV.01A","TCGA.A2.A0CZ.01A","TCGA.A2.A0D0.01A","TCGA.A2.A0D1.01A","TCGA.A2.A0D2.01A","TCGA.A2.A0D3.01A","TCGA.A2.A0D4.01A","TCGA.A2.A0EO.01A","TCGA.A2.A0EQ.01A","TCGA.A2.A0ES.01A","TCGA.A2.A0EU.01A","TCGA.A2.A0EV.01A","TCGA.A2.A0EW.01A","TCGA.A2.A0EX.01A","TCGA.A2.A0EY.01A","TCGA.A2.A0ST.01A","TCGA.A2.A0SU.01A","TCGA.A2.A0SV.01A","TCGA.A2.A0SW.01A","TCGA.A2.A0SX.01A","TCGA.A2.A0T0.01A","TCGA.A2.A0T1.01A","TCGA.A2.A0T2.01A","TCGA.A2.A0T3.01A","TCGA.A2.A0T4.01A","TCGA.A2.A0T6.01A","TCGA.A2.A0T7.01A","TCGA.A2.A0YC.01A","TCGA.A2.A0YD.01A","TCGA.A2.A0YF.01A","TCGA.A2.A0YG.01A","TCGA.A2.A0YH.01A","TCGA.A2.A0YI.01A","TCGA.A2.A0YK.01A","TCGA.A2.A0YL.01A","TCGA.A2.A0YM.01A","TCGA.A7.A0CD.01A","TCGA.A7.A0CE.01A","TCGA.A7.A0CG.01A","TCGA.A7.A0CH.01A","TCGA.A7.A0CJ.01A","TCGA.A7.A0D9.01A","TCGA.A7.A0DA.01A","TCGA.A7.A0DB.01A","TCGA.A7.A13D.01A","TCGA.A7.A13F.01A","TCGA.A8.A06N.01A","TCGA.A8.A06P.01A","TCGA.A8.A06Y.01A","TCGA.A8.A06Z.01A","TCGA.A8.A075.01A","TCGA.A8.A076.01A","TCGA.A8.A079.01A","TCGA.A8.A07E.01A","TCGA.A8.A07F.01A","TCGA.A8.A07I.01A","TCGA.A8.A07O.01A","TCGA.A8.A07P.01A","TCGA.A8.A07R.01A","TCGA.A8.A07W.01A","TCGA.A8.A07Z.01A","TCGA.A8.A081.01A","TCGA.A8.A082.01A","TCGA.A8.A083.01A","TCGA.A8.A084.01A","TCGA.A8.A085.01A","TCGA.A8.A086.01A","TCGA.A8.A08A.01A","TCGA.A8.A08G.01A","TCGA.A8.A08H.01A","TCGA.A8.A08J.01A","TCGA.A8.A08L.01A","TCGA.A8.A08O.01A","TCGA.A8.A08T.01A","TCGA.A8.A08X.01A","TCGA.A8.A08Z.01A","TCGA.A8.A091.01A","TCGA.A8.A094.01A","TCGA.A8.A099.01A","TCGA.A8.A09A.01A","TCGA.A8.A09B.01A","TCGA.A8.A09C.01A","TCGA.A8.A09G.01A","TCGA.A8.A09I.01A","TCGA.A8.A09M.01A","TCGA.A8.A09R.01A","TCGA.A8.A09X.01A","TCGA.A8.A0A4.01A","TCGA.A8.A0A7.01A","TCGA.AN.A041.01A","TCGA.AN.A049.01A","TCGA.AN.A04A.01A","TCGA.AN.A04D.01A","TCGA.AN.A0AJ.01A","TCGA.AN.A0AL.01A","TCGA.AN.A0AM.01A","TCGA.AN.A0AR.01A","TCGA.AN.A0AS.01A","TCGA.AN.A0FD.01A","TCGA.AN.A0FF.01A","TCGA.AN.A0FJ.01A","TCGA.AN.A0FK.01A","TCGA.AN.A0FL.01A","TCGA.AN.A0FS.01A","TCGA.AN.A0FT.01A","TCGA.AN.A0FV.01A","TCGA.AN.A0FW.01A","TCGA.AN.A0FX.01A","TCGA.AN.A0FY.01A","TCGA.AN.A0FZ.01A","TCGA.AN.A0XN.01A","TCGA.AN.A0XO.01A","TCGA.AN.A0XP.01A","TCGA.AN.A0XS.01A","TCGA.AN.A0XT.01A","TCGA.AN.A0XU.01A","TCGA.AN.A0XW.01A","TCGA.AO.A03L.01A","TCGA.AO.A03N.01B","TCGA.AO.A03O.01A","TCGA.AO.A03U.01B","TCGA.AO.A0J2.01A","TCGA.AO.A0J3.01A","TCGA.AO.A0J6.01A","TCGA.AO.A0J7.01A","TCGA.AO.A0J8.01A","TCGA.AO.A0J9.01A","TCGA.AO.A0JB.01A","TCGA.AO.A0JC.01A","TCGA.AO.A0JD.01A","TCGA.AO.A0JE.01A","TCGA.AO.A0JF.01A","TCGA.AO.A0JG.01A","TCGA.AO.A0JI.01A","TCGA.AO.A0JJ.01A","TCGA.AO.A0JL.01A","TCGA.AO.A0JM.01A","TCGA.AO.A126.01A","TCGA.AO.A129.01A","TCGA.AO.A12A.01A","TCGA.AO.A12B.01A","TCGA.AO.A12D.01A","TCGA.AO.A12E.01A","TCGA.AO.A12F.01A","TCGA.AO.A12G.01A","TCGA.AO.A12H.01A","TCGA.AQ.A04L.01B","TCGA.AR.A0TP.01A","TCGA.AR.A0TQ.01A","TCGA.AR.A0TR.01A","TCGA.AR.A0TS.01A","TCGA.AR.A0TT.01A","TCGA.AR.A0TV.01A","TCGA.AR.A0TX.01A","TCGA.AR.A0TY.01A","TCGA.AR.A0TZ.01A","TCGA.AR.A0U1.01A","TCGA.AR.A0U3.01A","TCGA.AR.A0U4.01A","TCGA.AR.A1AH.01A","TCGA.AR.A1AI.01A","TCGA.AR.A1AJ.01A","TCGA.AR.A1AK.01A","TCGA.AR.A1AL.01A","TCGA.AR.A1AO.01A","TCGA.AR.A1AP.01A","TCGA.AR.A1AQ.01A","TCGA.AR.A1AS.01A","TCGA.AR.A1AU.01A","TCGA.AR.A1AV.01A","TCGA.AR.A1AW.01A","TCGA.AR.A1AX.01A","TCGA.AR.A1AY.01A","TCGA.B6.A0I2.01A","TCGA.B6.A0I9.01A","TCGA.B6.A0IB.01A","TCGA.B6.A0IJ.01A","TCGA.B6.A0IK.01A","TCGA.B6.A0IO.01A","TCGA.B6.A0IQ.01A","TCGA.B6.A0RG.01A","TCGA.B6.A0RH.01A","TCGA.B6.A0RL.01A","TCGA.B6.A0RM.01A","TCGA.B6.A0RN.01A","TCGA.B6.A0RO.01A","TCGA.B6.A0RP.01A","TCGA.B6.A0RQ.01A","TCGA.B6.A0RT.01A","TCGA.B6.A0RU.01A","TCGA.B6.A0RV.01A","TCGA.B6.A0WX.01A","TCGA.B6.A0X0.01A","TCGA.BH.A0AU.01A","TCGA.BH.A0AV.01A","TCGA.BH.A0AY.01A","TCGA.BH.A0AZ.01A","TCGA.BH.A0B0.01A","TCGA.BH.A0B3.01A","TCGA.BH.A0B4.01A","TCGA.BH.A0B5.01A","TCGA.BH.A0B7.01A","TCGA.BH.A0B9.01A","TCGA.BH.A0BA.01A","TCGA.BH.A0BC.01A","TCGA.BH.A0BF.01A","TCGA.BH.A0BJ.01A","TCGA.BH.A0BM.01A","TCGA.BH.A0BO.01A","TCGA.BH.A0BP.01A","TCGA.BH.A0BQ.01A","TCGA.BH.A0BR.01A","TCGA.BH.A0BS.01A","TCGA.BH.A0BT.01A","TCGA.BH.A0BV.01A","TCGA.BH.A0BW.01A","TCGA.BH.A0BZ.01A","TCGA.BH.A0C0.01A","TCGA.BH.A0C1.01B","TCGA.BH.A0C3.01A","TCGA.BH.A0C7.01B","TCGA.BH.A0DD.01A","TCGA.BH.A0DG.01A","TCGA.BH.A0DH.01A","TCGA.BH.A0DI.01A","TCGA.BH.A0DK.01A","TCGA.BH.A0DL.01A","TCGA.BH.A0DP.01A","TCGA.BH.A0DS.01A","TCGA.BH.A0DT.01A","TCGA.BH.A0E0.01A","TCGA.BH.A0E1.01A","TCGA.BH.A0E6.01A","TCGA.BH.A0E7.01A","TCGA.BH.A0E9.01B","TCGA.BH.A0EA.01A","TCGA.BH.A0EE.01A","TCGA.BH.A0EI.01A","TCGA.BH.A0GY.01A","TCGA.BH.A0H5.01A","TCGA.BH.A0H6.01A","TCGA.BH.A0H7.01A","TCGA.BH.A0H9.01A","TCGA.BH.A0HA.01A","TCGA.BH.A0HK.01A","TCGA.BH.A0HP.01A","TCGA.BH.A0HU.01A","TCGA.BH.A0HW.01A","TCGA.BH.A0HX.01A","TCGA.BH.A0RX.01A","TCGA.BH.A0W4.01A","TCGA.BH.A0W5.01A","TCGA.BH.A18F.01A","TCGA.BH.A18H.01A","TCGA.BH.A18J.01A","TCGA.BH.A18L.01A","TCGA.BH.A18M.01A","TCGA.BH.A18N.01A","TCGA.BH.A18P.01A","TCGA.BH.A18Q.01A","TCGA.BH.A18R.01A","TCGA.BH.A18S.01A","TCGA.BH.A18T.01A","TCGA.BH.A18U.01A","TCGA.BH.A18V.01A","TCGA.C8.A12K.01A","TCGA.C8.A12L.01A","TCGA.C8.A12M.01A","TCGA.C8.A12N.01A","TCGA.C8.A12P.01A","TCGA.C8.A12Q.01A","TCGA.C8.A12T.01A","TCGA.C8.A12U.01A","TCGA.C8.A12V.01A","TCGA.C8.A12W.01A","TCGA.C8.A12X.01A","TCGA.C8.A12Y.01A","TCGA.C8.A12Z.01A","TCGA.C8.A130.01A","TCGA.C8.A131.01A","TCGA.C8.A132.01A","TCGA.C8.A133.01A","TCGA.C8.A134.01A","TCGA.C8.A135.01A","TCGA.C8.A138.01A","TCGA.D8.A13Y.01A","TCGA.D8.A13Z.01A","TCGA.D8.A142.01A","TCGA.D8.A145.01A","TCGA.D8.A147.01A","TCGA.E2.A107.01A","TCGA.E2.A108.01A","TCGA.E2.A109.01A","TCGA.E2.A10A.01A","TCGA.E2.A10B.01A","TCGA.E2.A10C.01A","TCGA.E2.A10E.01A","TCGA.E2.A14O.01A","TCGA.E2.A14P.01A","TCGA.E2.A14Q.01A","TCGA.E2.A14S.01A","TCGA.E2.A14V.01A","TCGA.E2.A14W.01A","TCGA.E2.A14X.01A","TCGA.E2.A14Y.01A","TCGA.E2.A14Z.01A","TCGA.E2.A150.01A","TCGA.E2.A152.01A","TCGA.E2.A153.01A","TCGA.E2.A154.01A","TCGA.E2.A155.01A","TCGA.E2.A156.01A","TCGA.E2.A158.01A","TCGA.E2.A159.01A","TCGA.E2.A15A.01A","TCGA.E2.A15C.01A","TCGA.E2.A15E.01A","TCGA.E2.A15G.01A","TCGA.E2.A15H.01A","TCGA.E2.A15J.01A","TCGA.E2.A15K.01A","TCGA.E2.A15M.01A","TCGA.E2.A15O.01A","TCGA.E2.A15P.01A","TCGA.E2.A15R.01A","TCGA.E2.A1B0.01A","TCGA.E2.A1B1.01A","TCGA.E2.A1B4.01A","TCGA.E2.A1B5.01A","TCGA.E2.A1B6.01A","TCGA.E2.A1BC.01A","TCGA.E2.A1BD.01A"
"cg18239753",0.285757990108635,0.71795700732697,0.741100937661558,0.922447755232959,0.50055927221459,0.675120409260452,0.682521719068338,0.494679034324278,0.543649604984681,0.524112875247308,0.810822721684586,0.366656093635439,0.31309593577688,0.312135880667379,0.869104253757854,0.382370536260314,0.336999727002857,0.432636818821515,0.647845916094252,0.877488301916328,0.514008087485012,0.395140960924073,0.732014393984162,0.304145854813114,0.44993870915937,0.527505544046695,0.779176156538444,0.431171765077446,0.306018644856813,0.55084160518247,0.402633063719313,0.504268095218044,0.667957308950144,0.681551770492299,0.580000908226936,0.326257696063446,0.25875314100316,0.381828704010736,0.608279113694438,0.791491565337244,0.685114067796965,0.318012650103517,0.294548208081281,0.347693034729885,0.570148185688764,0.65811615964791,0.651855843563279,0.295776338140724,0.601509489169284,0.655614820474406,0.510618613600639,0.749434259979119,0.458005410448392,0.832471454765868,0.680272103646769,0.2969475526082,0.882665020265333,0.414058151922366,0.752919991101312,0.428040508597025,0.236158345633119,0.759780131660121,0.613829363911503,0.312380988538035,0.358253499633988,0.244534653985892,0.252763543209433,0.845133656293488,0.833102380863241,0.655842279058006,0.750291994492811,0.852021664630659,0.674691948966341,0.46463919227719,0.662360135424831,0.3262604343159,0.272604974275966,0.373763269998538,0.859727787151259,0.456684007821601,0.844047105912934,0.697146291677722,0.380371783916736,0.287491549441023,0.571694324792542,0.585856392813119,0.732008131102381,0.338719620039938,0.277340116652726,0.583879409638668,0.668175590694542,0.339829258599079,0.284713979284474,0.347829954144263,0.518453666203644,0.464734808250899,0.318050418959007,0.29774245078591,0.379997007882957,0.682462799718783,0.524043995290472,0.785860416995283,0.486127521335709,0.749630415604917,0.441044502289735,0.479119897311727,0.699226498353717,0.683332809837198,0.29565417805267,0.740467604287993,0.606456770099898,0.760331048294097,0.339313837029968,0.730164313014543,0.725411221997565,0.509687691630865,0.745565822043902,0.577678780984727,0.834982889046237,0.380714880192514,0.799991866208651,0.300497858561421,0.65984909941592,0.831401010343384,0.881197049473045,0.576929306761236,0.790716788075447,0.703171982831319,0.741759287221578,0.343615397040876,0.317904261444582,0.75331888812652,0.265101491312292,0.677911687002339,0.640501964267404,0.559746840098272,0.296190364496206,0.46890930892871,0.552408892035601,0.839890062448652,0.405179318327083,0.383530877505319,0.77692418355976,0.790297211626875,0.322502255851098,0.559506531249918,0.596781083871408,0.420425364863845,0.769537383977254,0.857842311486676,0.448761013396551,0.848435465798224,0.768820229953289,0.485515269666951,0.319885859049924,0.642295508313736,0.254240407747663,0.295691744896607,0.726167714567395,0.783469409741057,0.705706277293842,0.332601958803613,0.770837406081524,0.779640039216842,0.691645878802549,0.34865522196663,0.601147681522602,0.655355776423223,0.778053081672856,0.632353325302759,0.354775206292661,0.900178978972081,0.360980797273207,0.526716165909688,0.729655321928057,0.379648611218321,0.751646516181273,0.373478208699269,0.608807800321731,0.43506042763484,0.369055490122836,0.635330635501299,0.716060691372482,0.390425122850369,0.262735932696473,0.869581291490244,0.703820348907381,0.359409948200247,0.852649491771132,0.660858264683132,0.708801482786259,0.305059025436062,0.752948341521515,0.794461927756606,0.756504863170092,0.789806152166467,0.236667333311522,0.319017692299346,0.770748625666922,0.259335778168737,0.458570959628828,0.374036457452953,0.407592287259663,0.419175037424702,0.6201468416948,0.29499024029686,0.475492921020241,0.63909864396923,0.319632032187013,0.243266051697125,0.64918947003167,0.368168921828011,0.278300993929977,0.402917203653555,0.567884236738167,0.421190828485142,0.579630557004516,0.389521145767467,0.853164180051676,0.484402612190315,0.719108083183059,0.420788599199635,0.552857252288722,0.38570426694891,0.530113668942803,0.759432036458826,0.397351797529595,0.712112487602907,0.652078293200423,0.644292669665016,0.542543392734627,0.294936847477557,0.645916799048295,0.745835089112669,0.397608207913267,0.549676555217728,0.788046104615713,0.595974448450644,0.595512734377929,0.558193135401598,0.632905721080957,0.700561896240743,0.526001693913622,0.431302824040655,0.720398845989387,0.300193319379363,0.239798554571768,0.231020627824177,0.797490211225191,0.453586202391563,0.534609687529136,0.349987471204328,0.305569501095905,0.332150626975172,0.485564163011687,0.559472822396227,0.633608254222545,0.287318211202697,0.306008013333184,0.28577466763736,0.722873465576879,0.629300072917274,0.333431909090897,0.26112910408455,0.381077161811033,0.680983352789047,0.656609118235597,0.407005539508081,0.632053078467307,0.556960931304881,0.393556838334693,0.298333105772725,0.621596648156986,0.38927384448483,0.845354521487878,0.839602140302179,0.672152722229108,0.610033203194711,0.740051400917531,0.796885917180119,0.795460228421258,0.721552894111028,0.323149485532625,0.790269383817949,0.305218115451885,0.620483402678911,0.33867088744089,0.309664410289591,0.365068844192434,0.539391674018055,0.63157350086906,0.445564132308695,0.312412656593807,0.353375246727894,0.620530933958977,0.674353503735244,0.503517658081621,0.627840919341835,0.821183199414114,0.430576026968525,0.374799497064764,0.684611220328735,0.698056999821648,0.666584734298649,0.537700565370728,0.286304097071628,0.616913076824094,0.512875858082142,0.381637557650542,0.387441537525341,0.390835953228349,0.674811296024386,0.377514227551495,0.576631464628839,0.399276913933175,0.313085221625039,0.356629754787791,0.702485672451759,0.267125908515067,0.780931881792516,0.286656351752408,0.716588440459376,0.469051227479473,0.637885816584755,0.277224685048067,0.82227423831712,0.453561831507017,0.365354705731293,0.59007191934543,0.677945696940397,0.690665945302069,0.507974038706704,0.306011086400477,0.629442890181468,0.322629129187059,0.635153298805536,0.331989075535738,0.616497622866463,0.634415030559649,0.651541221259254,0.575161506883067,0.320962951627321,0.271348045152516,0.300734667636183,0.396042972622373,0.374133411571348,0.467712905438003,0.260972055367904
"cg08005849",0.375243975812023,0.418318226526117,0.470580011600799,0.928251206610966,0.405699647522647,0.388120870348401,0.612054339090901,0.320891367911323,0.482919925039338,0.56814657439784,0.803803017536013,0.365693988192314,0.395185710774061,0.515298171935434,0.564669449184971,0.453360658857824,0.445475906194712,0.59366941137303,0.716520159521,0.353414576665989,0.520939309324992,0.475668481192521,0.72527465349342,0.676764178277781,0.622827521068233,0.52446644697254,0.491175912834825,0.405916508656645,0.542221522073774,0.427257028028797,0.438401592150394,0.642362222193381,0.427606299516692,0.310085694010281,0.4323972430751,0.600770515147416,0.317378951828574,0.503107498031407,0.569244913107635,0.71137568344722,0.537143919764633,0.770328332340347,0.36263267865826,0.562693722821818,0.564269312785384,0.374569564457747,0.308064308155055,0.376187993151589,0.656094151536642,0.473341184183497,0.376257648449641,0.392224648880573,0.715425971013074,0.410203072879763,0.585994624548724,0.313501443377858,0.556574179242983,0.364090121864755,0.735288228519946,0.389947702903864,0.518624690589804,0.330581242574478,0.668854571637213,0.329345340030795,0.297421214777964,0.326518633465228,0.44970366537966,0.493344163845079,0.874472211107934,0.540221037169046,0.369795237935807,0.376166452518031,0.449211931052593,0.797747131615025,0.516011680100364,0.489846057450706,0.327432203669706,0.458809150954948,0.679529326077985,0.500374351860684,0.723797758355191,0.38379165571961,0.351861738471235,0.396214729660572,0.351057845660797,0.556986100365171,0.395464432028975,0.436841090100279,0.451966562182834,0.361936997279913,0.54587074019405,0.397311147590903,0.387647724100116,0.398973292339224,0.362429484175888,0.563285610503233,0.395758734584595,0.361948427265543,0.478067920906643,0.450812738284978,0.377194069412551,0.544298782838984,0.643376638525211,0.760764321587179,0.584967658080342,0.374054410480614,0.484845292851235,0.382141356045116,0.36789741233121,0.43966411725316,0.331887441763017,0.434592468871701,0.324614030811978,0.333803573977272,0.363494764749095,0.711054876222644,0.329000667172576,0.356873214181171,0.254702171172528,0.42556201428229,0.334406481695556,0.306211035072219,0.532865659430217,0.726368023800608,0.359056726715988,0.32735297921357,0.415828387679284,0.297461620826599,0.285953345735326,0.461296353356775,0.347826086359502,0.389856325135243,0.421543300986414,0.621011397177585,0.400422491013035,0.474710999451245,0.394460264526678,0.68553676998393,0.707522930370458,0.442378562997802,0.339263161867009,0.359465348816823,0.492096860384213,0.457128109306248,0.604846945302371,0.628754069670732,0.553063168101968,0.344994685975405,0.827546223034102,0.905753807960826,0.798365274186614,0.351874980218684,0.404037942858402,0.686548307334018,0.470360375016916,0.504670691639608,0.230657324950926,0.551693311541838,0.772243354546793,0.627746829541974,0.310015250493652,0.414846106405737,0.286525074318818,0.261133476996504,0.599873021273097,0.380929202808665,0.638069027613784,0.632283460555904,0.464435557166355,0.467067375845923,0.489084119554091,0.534278490995645,0.573315626858365,0.858519044007401,0.453879590343313,0.415908400973099,0.543337627805133,0.564476905204974,0.395308403629092,0.384557872606994,0.506844489291949,0.321874442263492,0.611055528950208,0.680394728269774,0.259124968227292,0.262058337009276,0.632342702499273,0.480142070318245,0.272823078157156,0.445057687272111,0.413326616612093,0.298601910576607,0.751025306497724,0.469312292300912,0.393958856988899,0.529956606714172,0.339253935421342,0.427594452723606,0.776296711435635,0.322678825874829,0.29122023201325,0.373554409926612,0.382334938652137,0.571448030007979,0.76718563060809,0.705169551624617,0.780304574376148,0.389428172273236,0.573444889243945,0.457321725031584,0.735133985066668,0.385051264119468,0.371911938472662,0.50790061626267,0.584944212626567,0.500021123553795,0.764333269845554,0.535903343897013,0.550996335683003,0.528363395089632,0.42425817777749,0.553564723236099,0.383200896012342,0.360970519869148,0.507410251177487,0.803884157699354,0.55196607413862,0.385499763942859,0.216800008217006,0.330683088628005,0.665755418303148,0.479361985351363,0.78101635681344,0.650807093915086,0.447520371603349,0.539790655751868,0.455804010513291,0.225838673276897,0.423517433174624,0.788737010829898,0.384098728486673,0.723480714636069,0.548834856764765,0.584031007229125,0.466715143202059,0.485780297047956,0.421424373196972,0.458307924660276,0.52854303136074,0.355637048126317,0.597442428188692,0.460612498744878,0.421194350626881,0.747436409335269,0.48465713079117,0.593229174097161,0.615567362028214,0.379639357039771,0.392084084083655,0.360423483053462,0.512950313428547,0.600531163130399,0.398810754619281,0.593224716275376,0.802511524723376,0.626117070297522,0.541441184841591,0.605502470246015,0.738060234669231,0.584127027280882,0.41400501808553,0.389564465781981,0.495455434928309,0.398025428835897,0.474847774555173,0.523104961742861,0.566774679215647,0.314391787424545,0.456108084778159,0.45868892181957,0.510094476543316,0.60233020761041,0.757464756275828,0.720712729872312,0.465953776677473,0.43170113041316,0.666986781728094,0.590685343478235,0.771673834595939,0.616785179783042,0.469598249570843,0.850910797322493,0.461005765690626,0.413775868073526,0.499009137190894,0.411777580739894,0.649117510933113,0.267010409909427,0.824759881420041,0.542333570784623,0.481242500201302,0.447609679296594,0.642874347753898,0.45632363405811,0.454568644981151,0.458078667916331,0.523682620858075,0.615670812846419,0.442631439222975,0.609026816322566,0.383833222822957,0.420793195509531,0.291768056853837,0.518620923218491,0.488506691868187,0.490626341526828,0.466775711664607,0.452506813208376,0.348107104207886,0.523598195184055,0.518666975042753,0.664713745908718,0.554131859759029,0.340187829000392,0.450273192628653,0.46415718350576,0.517148685582783,0.408857162099431,0.387361371331732,0.563544250259019,0.624752275706139,0.451140903709695,0.467881720096009,0.62929099071892,0.437123847439144,0.260384860503591,0.602675677357313,0.679698224214246,0.674695488350115,0.377051212701935,0.728725809890112,0.380270114089853,0.42393159532246,0.294411983415074,0.667786562041734,0.665197867504923,0.55965747747378,0.281846872372756
"cg13346411",0.327510831573041,0.219361717216999,0.18263828899303,0.192649607509842,0.20180183844554,0.318500554159644,0.445461896238051,0.253341780999503,0.310181367912388,0.550584671054326,0.851020240064829,0.327000577981141,0.376678739777015,0.298468556132803,0.5652895515192,0.306816348977691,0.25844955987581,0.327233540456965,0.280832720671933,0.296969491699063,0.363084166550953,0.720589324095216,0.692029234931589,0.498823497842674,0.415130204875531,0.289475142283409,0.256874591746051,0.542180383267414,0.241879827600402,0.46927021639989,0.362086145827205,0.445829749764312,0.261370373707998,0.465789936783383,0.706871938436699,0.298186794604327,0.233631903551362,0.393956436694815,0.206543238895188,0.572211534312268,0.324798822659712,0.463323745099604,0.234902682623868,0.64946731889591,0.296083523877603,0.251565865854524,0.5740030896928,0.283454015030233,0.326499370434572,0.784113177686753,0.431649535806411,0.219667871448151,0.79194773880604,0.254092859010245,0.406428384835508,0.260233220400471,0.896139394290866,0.218746202148248,0.292425479396033,0.353185680627061,0.242236582108263,0.285143937693034,0.31750108188792,0.314708649388605,0.250946522191482,0.243051587116809,0.212265095938804,0.867069865120453,0.740028686606134,0.354503840599788,0.585618235713336,0.252863449316029,0.32944323031442,0.71022146123586,0.252308598743681,0.461189223638194,0.260203743247479,0.74353268858874,0.282276837519482,0.308940164109492,0.834781623539953,0.341987493923389,0.292060050332119,0.299488046506033,0.269971548500949,0.330250710824368,0.349527930214454,0.364291242002879,0.211059501799064,0.308435962559491,0.661627258356244,0.318472804176432,0.29181094050772,0.407328125716848,0.399165339176637,0.403562630826988,0.31290962433265,0.287012069432629,0.34360260039761,0.806506812742459,0.288342520277534,0.301264443637147,0.426503555670993,0.247211379187933,0.401182399913057,0.270993713949235,0.359432022780386,0.295401305007273,0.293210318713377,0.872581329160784,0.281192195837651,0.323297505403305,0.276462981247038,0.273633154058495,0.260464444790455,0.497898715603887,0.275318540966641,0.305760494505095,0.193371029371,0.276799981936416,0.392838619537336,0.235709526748496,0.322978829027539,0.325959437660578,0.245342419895134,0.4978394500238,0.608603479295251,0.216999688136484,0.643014276188612,0.284905578482362,0.33848907977913,0.217507738697312,0.281396549417568,0.530037770092196,0.214039906924058,0.313438684593973,0.226206316348404,0.332932886630324,0.523042527907626,0.317852341504668,0.312390851338512,0.34001213801863,0.362916909223034,0.277307728636638,0.391411586971464,0.263174587648388,0.712804901085169,0.271448452150113,0.324945216796679,0.250004067496079,0.291752675068324,0.247527343154422,0.244759795835363,0.236848616141331,0.304844049407456,0.331340647974256,0.247005573606761,0.338915743216511,0.731614068367424,0.23862181585094,0.286232611187024,0.196418550549585,0.611267388366155,0.235322455258687,0.370682541163094,0.236801570535037,0.399742889867975,0.464834184749888,0.401987682853087,0.388744900615953,0.439219063793911,0.559998784483939,0.346561320692313,0.234677801925968,0.223862546342317,0.211392795525297,0.365391022705423,0.304840430625219,0.277870442581953,0.346149316395312,0.258021363613082,0.210271874691022,0.318156913821003,0.217543382487779,0.17160373963864,0.29272586498213,0.558923368258107,0.316704436264587,0.208616733692548,0.361192014031318,0.282715583228092,0.388148204942391,0.388577772138346,0.366624592299446,0.317338314736812,0.347275124361075,0.33220485084783,0.238025576356828,0.255676596291612,0.213150056380579,0.775495606218354,0.215315947482553,0.319554498234988,0.288942798837417,0.373996228630244,0.256218429024501,0.254489232481607,0.269732603063367,0.257682564408227,0.218125682496121,0.263508140291718,0.667619303944995,0.198753258828557,0.325661691023062,0.350944408955458,0.538038168720398,0.293033973864715,0.288524692184222,0.330518918765801,0.382138763366838,0.254574795006719,0.360600144096642,0.470934114857977,0.227913813657004,0.396069857474663,0.428286580457525,0.275811390265159,0.658993927893118,0.861140250762108,0.20900307153055,0.476944884656498,0.245764324099329,0.434455406179624,0.464198626617916,0.298191559236676,0.199469213029761,0.736173312474719,0.241461382079667,0.2575423940993,0.622949970596982,0.301079271425773,0.718082309685255,0.276852036293757,0.33755083738113,0.668140810529543,0.357851133853171,0.229328434834947,0.229414381412085,0.388263086064076,0.515231487780007,0.349964276748356,0.254180052325119,0.525046588409067,0.363388797295679,0.24944633839542,0.417386814597682,0.223304849543433,0.252269633872231,0.247546111542439,0.20388429524231,0.751411148524669,0.277998344868137,0.299711713151155,0.256767194166233,0.247044398788364,0.439277295054154,0.239686335676597,0.407991359785247,0.265928998042711,0.337394986625468,0.197582992689148,0.31492378284277,0.235364625634355,0.230154793562941,0.515765678385059,0.290765140620398,0.245605451893886,0.211872084050731,0.235783275488318,0.613444885054884,0.242359340649375,0.334611743667194,0.398450276697106,0.225429354787703,0.240824593843735,0.677432453459384,0.328115031658106,0.250500167664615,0.330372147736458,0.391558524361302,0.570685107568088,0.265217565406215,0.208784554026393,0.242935518193615,0.414500074788896,0.669725982772059,0.380918315390583,0.186286961433161,0.312815730103203,0.472032466044445,0.346404383632771,0.294156635145291,0.273501645333259,0.355896945758179,0.308410148989945,0.283808696131743,0.339666114494372,0.38144043516637,0.318031288956225,0.508564782500715,0.257285527098865,0.336719035251683,0.265250826370676,0.750794485861477,0.281839858785091,0.259058912218823,0.241287643695238,0.387611213718076,0.208286101312594,0.282193906737903,0.242195032979622,0.335150515440451,0.30637659179513,0.193720977181099,0.228057076189273,0.479474051435529,0.884150404060305,0.349481623265087,0.203909904124346,0.356158993990044,0.83547314499031,0.281066260870991,0.212004558913246,0.631731508633217,0.224357019056681,0.54537845500965,0.2642727600142,0.590393744885564,0.22065487531437,0.301687487310959,0.604205256514705,0.387073153005141,0.219648297268216,0.319132765897852,0.341930373312964,0.332732957903082,0.326323346178944,0.18408085995549
